group_id,group_label,scenario_id,zone_id,zone,beta0,run_id,policy_active,mean_peak_infectious,max_peak_infectious,n_waves,total_infections,total_dead,total_reinfections,epidemic_duration,peak_day,policy_effect,max_alert,first_alert_day,days_alert_0,days_alert_1,days_alert_2,days_alert_3,mean_compliance,mean_doctor_prob,mean_fatality_rate,mean_immunity_days,frac_public_transit,n_agents
6,b0.025_dense,3,0,dense_periphery,0.025,18,0,119.75,191.0,4,1427,11,928,340,16,0.3331106471816284,0,-1,365,0,0,0,0.2644,0.5061,0.01362,90.7,0.5215,500
6,b0.025_dense,3,0,dense_periphery,0.025,18,1,79.86,183.0,7,1366,16,866,364,20,0.3331106471816284,3,4,133,44,50,138,0.2631,0.5078,0.01423,91.4,0.5227,500
6,b0.025_dense,3,0,dense_periphery,0.025,19,0,86.57,189.0,7,1483,11,983,364,24,0.16171884024488853,0,-1,365,0,0,0,0.2689,0.5018,0.01328,91.6,0.4847,500
6,b0.025_dense,3,0,dense_periphery,0.025,19,1,72.57,174.0,7,1455,10,955,364,22,0.16171884024488853,3,3,143,20,66,136,0.2697,0.5009,0.01346,91.6,0.4816,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,0,0,63.75,157.0,8,1399,16,899,364,28,0.4054901960784314,0,-1,365,0,0,0,0.609,0.6637,0.01372,91.8,0.2211,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,0,1,37.9,58.0,10,1021,8,529,364,44,0.4054901960784314,3,4,48,71,105,141,0.6122,0.6628,0.01494,92.1,0.2236,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,1,0,66.11,167.0,9,1386,16,889,355,20,0.4441083043412494,0,-1,365,0,0,0,0.6032,0.6625,0.01237,90.1,0.2025,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,1,1,36.75,72.0,12,1023,9,545,364,21,0.4441083043412494,3,2,62,74,74,155,0.6036,0.6634,0.0133,89.9,0.2037,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,2,0,54.22,168.0,9,1399,13,899,364,20,0.28402803393581705,0,-1,365,0,0,0,0.5914,0.6634,0.01518,91.6,0.1889,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,2,1,38.82,95.0,11,1012,8,529,336,15,0.28402803393581705,3,2,44,44,139,138,0.5902,0.6636,0.01555,91.7,0.185,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,3,0,81.33,163.0,6,1365,14,866,364,26,0.5819500799213082,0,-1,365,0,0,0,0.6106,0.6722,0.01392,91.5,0.2058,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,3,1,34.0,61.0,15,1157,8,663,364,22,0.5819500799213082,3,3,16,48,109,192,0.6101,0.6714,0.01457,91.2,0.2033,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,4,0,84.8,147.0,5,1391,17,891,343,27,0.5204009433962263,0,-1,365,0,0,0,0.6018,0.6784,0.01486,89.7,0.1946,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,4,1,40.67,90.0,9,1060,11,588,364,25,0.5204009433962263,3,2,12,105,114,134,0.6019,0.6789,0.01561,89.7,0.1984,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,5,0,53.8,131.0,10,1450,16,951,364,18,0.312267657992565,0,-1,365,0,0,0,0.603,0.6755,0.01349,89.4,0.1798,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,5,1,37.0,69.0,13,1107,9,616,364,54,0.312267657992565,3,3,46,58,98,163,0.6028,0.6752,0.01409,89.4,0.1813,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,6,0,65.12,130.0,8,1374,8,875,364,34,0.42337223587223594,0,-1,365,0,0,0,0.6033,0.67,0.01348,91.6,0.1829,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,6,1,37.55,62.0,11,1037,7,553,364,37,0.42337223587223594,3,4,29,56,109,171,0.6036,0.6699,0.01406,91.6,0.1886,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,7,0,70.11,155.0,9,1432,13,933,364,19,0.45086292968192837,0,-1,365,0,0,0,0.6,0.665,0.0146,91.9,0.1869,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,7,1,38.5,82.0,12,1121,15,632,364,31,0.45086292968192837,3,3,31,50,100,184,0.6002,0.6638,0.01509,91.8,0.1814,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,8,0,50.55,136.0,11,1364,15,864,364,27,0.21582591493570716,0,-1,365,0,0,0,0.5919,0.6591,0.01618,92.3,0.1732,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,8,1,39.64,65.0,11,1059,13,574,364,56,0.21582591493570716,3,1,72,40,89,164,0.5913,0.6617,0.01606,93.3,0.1745,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,9,0,63.62,154.0,8,1336,9,837,364,27,0.43649795661741586,0,-1,365,0,0,0,0.6015,0.6773,0.01317,90.9,0.1874,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,9,1,35.85,69.0,13,1125,8,637,364,38,0.43649795661741586,3,1,16,51,133,165,0.6017,0.678,0.01336,90.5,0.189,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,10,0,63.56,149.0,9,1393,12,893,340,17,0.3864065449968534,0,-1,365,0,0,0,0.5859,0.6737,0.01451,90.7,0.1988,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,10,1,39.0,72.0,12,1110,7,616,364,11,0.3864065449968534,3,2,17,49,142,157,0.588,0.6751,0.01577,90.6,0.2028,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,11,0,64.44,168.0,9,1420,14,920,364,29,0.3396958410924892,0,-1,365,0,0,0,0.5977,0.6771,0.01128,90.3,0.1811,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,11,1,42.55,62.0,11,1049,9,564,364,40,0.3396958410924892,3,7,62,76,67,160,0.5986,0.6765,0.01179,90.6,0.1874,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,12,0,90.17,161.0,6,1441,16,941,348,23,0.5702561827658866,0,-1,365,0,0,0,0.615,0.6806,0.01234,88.7,0.219,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,12,1,38.75,67.0,12,1135,10,643,364,13,0.5702561827658866,3,1,7,42,133,183,0.6137,0.6813,0.01309,88.8,0.2163,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,13,0,74.0,123.0,8,1379,13,879,364,22,0.40054054054054056,0,-1,365,0,0,0,0.5989,0.666,0.01318,90.8,0.1869,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,13,1,44.36,63.0,11,1134,9,647,364,189,0.40054054054054056,3,6,37,78,87,163,0.5974,0.6661,0.01344,90.5,0.1894,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,14,0,84.17,164.0,6,1402,8,902,364,24,0.5777592966615184,0,-1,365,0,0,0,0.621,0.6706,0.01439,91.0,0.1768,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,14,1,35.54,63.0,13,1172,8,680,364,20,0.5777592966615184,3,5,12,34,147,172,0.6184,0.6709,0.01463,90.8,0.1789,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,15,0,73.86,167.0,7,1403,13,904,364,22,0.41416192797183854,0,-1,365,0,0,0,0.5911,0.6641,0.01272,90.1,0.2218,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,15,1,43.27,86.0,11,1192,7,704,364,37,0.41416192797183854,3,1,36,75,102,152,0.5883,0.6645,0.01284,89.9,0.2292,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,16,0,83.29,191.0,7,1441,14,941,339,23,0.5587705606915596,0,-1,365,0,0,0,0.6042,0.6679,0.01496,90.7,0.1749,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,16,1,36.75,50.0,12,1027,10,542,364,12,0.5587705606915596,3,3,20,101,78,166,0.6006,0.6685,0.01516,90.7,0.1796,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,17,0,78.57,175.0,7,1434,17,934,364,22,0.5087183403334605,0,-1,365,0,0,0,0.6035,0.6657,0.01297,91.5,0.176,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,17,1,38.6,66.0,10,1087,11,597,364,37,0.5087183403334605,3,3,48,41,100,176,0.6,0.6707,0.0133,91.3,0.1779,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,18,0,77.0,158.0,7,1404,13,904,362,32,0.4828571428571429,0,-1,365,0,0,0,0.6068,0.678,0.01184,89.7,0.1992,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,18,1,39.82,63.0,11,1141,7,644,362,38,0.4828571428571429,3,8,14,32,141,178,0.6077,0.6775,0.01271,90.0,0.1988,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,19,0,47.0,134.0,11,1323,11,826,364,28,0.11808510638297866,0,-1,365,0,0,0,0.6121,0.6716,0.01145,92.1,0.1861,500
7,b0.025_sparse,3,1,sparse_periphery,0.025,19,1,41.45,91.0,11,1161,9,675,364,16,0.11808510638297866,3,2,37,70,111,147,0.6133,0.6733,0.01143,92.0,0.1874,500
8,b0.030_dense,4,0,dense_periphery,0.03,0,0,94.57,252.0,7,1527,11,1027,364,20,0.023686158401184255,0,-1,365,0,0,0,0.279,0.5129,0.01369,91.6,0.5174,500
8,b0.030_dense,4,0,dense_periphery,0.03,0,1,92.33,179.0,6,1386,9,886,364,27,0.023686158401184255,3,4,150,39,58,118,0.2786,0.512,0.01388,91.4,0.5214,500
8,b0.030_dense,4,0,dense_periphery,0.03,1,0,91.14,225.0,7,1718,10,1218,364,15,0.11125740618828177,0,-1,365,0,0,0,0.2816,0.5012,0.01561,89.6,0.5102,500
8,b0.030_dense,4,0,dense_periphery,0.03,1,1,81.0,165.0,7,1521,12,1021,364,22,0.11125740618828177,3,4,145,38,46,136,0.2828,0.4993,0.01491,89.2,0.5123,500
8,b0.030_dense,4,0,dense_periphery,0.03,2,0,97.86,246.0,7,1543,16,1043,364,11,0.12507664009809927,0,-1,365,0,0,0,0.2765,0.5006,0.01308,90.3,0.5124,500
8,b0.030_dense,4,0,dense_periphery,0.03,2,1,85.62,226.0,8,1523,10,1023,364,13,0.12507664009809927,3,3,113,45,92,115,0.2744,0.5015,0.01327,90.1,0.5143,500
8,b0.030_dense,4,0,dense_periphery,0.03,3,0,100.83,256.0,6,1427,13,927,362,25,0.05950609937518596,0,-1,365,0,0,0,0.2849,0.4956,0.01472,90.7,0.4825,500
8,b0.030_dense,4,0,dense_periphery,0.03,3,1,94.83,225.0,6,1458,12,958,362,25,0.05950609937518596,3,11,135,31,70,129,0.2848,0.4949,0.01367,90.7,0.4836,500
8,b0.030_dense,4,0,dense_periphery,0.03,4,0,210.67,257.0,3,1420,7,920,364,19,0.6382019271846965,0,-1,365,0,0,0,0.2742,0.5089,0.0134,89.4,0.4909,500
8,b0.030_dense,4,0,dense_periphery,0.03,4,1,76.22,183.0,9,1593,21,1093,364,18,0.6382019271846965,3,3,114,23,84,144,0.272,0.5105,0.01211,89.2,0.4864,500
8,b0.030_dense,4,0,dense_periphery,0.03,5,0,129.2,289.0,5,1453,11,953,364,15,0.09597523219814236,0,-1,365,0,0,0,0.2648,0.4985,0.01312,92.3,0.5133,500
8,b0.030_dense,4,0,dense_periphery,0.03,5,1,116.8,219.0,5,1436,13,936,364,14,0.09597523219814236,3,5,182,25,53,105,0.2644,0.4986,0.01237,92.2,0.5133,500
8,b0.030_dense,4,0,dense_periphery,0.03,6,0,125.0,222.0,5,1628,11,1128,364,25,0.448,0,-1,365,0,0,0,0.2814,0.4988,0.01297,91.2,0.4908,500
8,b0.030_dense,4,0,dense_periphery,0.03,6,1,69.0,181.0,8,1446,7,947,364,22,0.448,3,4,163,13,59,130,0.2832,0.4986,0.01317,91.1,0.4868,500
8,b0.030_dense,4,0,dense_periphery,0.03,7,0,143.25,253.0,4,1417,6,917,322,17,0.40663176265270506,0,-1,365,0,0,0,0.2681,0.4921,0.01531,90.2,0.4879,500
8,b0.030_dense,4,0,dense_periphery,0.03,7,1,85.0,211.0,7,1486,10,986,364,19,0.40663176265270506,3,4,138,43,50,134,0.2717,0.4907,0.01559,90.2,0.4857,500
8,b0.030_dense,4,0,dense_periphery,0.03,8,0,182.0,272.0,3,1462,11,962,364,14,0.4307692307692308,0,-1,365,0,0,0,0.2768,0.4882,0.01363,90.0,0.4867,500
8,b0.030_dense,4,0,dense_periphery,0.03,8,1,103.6,222.0,5,1435,14,936,364,17,0.4307692307692308,3,2,159,49,42,115,0.2756,0.4885,0.01363,90.2,0.4938,500
8,b0.030_dense,4,0,dense_periphery,0.03,9,0,91.29,183.0,7,1720,12,1220,364,16,0.2454814327965824,0,-1,365,0,0,0,0.2759,0.4942,0.01226,90.4,0.5,500
8,b0.030_dense,4,0,dense_periphery,0.03,9,1,68.88,202.0,8,1475,7,975,364,19,0.2454814327965824,3,3,75,67,80,143,0.2755,0.4936,0.01339,90.6,0.499,500
8,b0.030_dense,4,0,dense_periphery,0.03,10,0,165.0,197.0,3,1593,12,1093,364,14,0.3563636363636363,0,-1,365,0,0,0,0.2653,0.5013,0.01373,90.5,0.5553,500
8,b0.030_dense,4,0,dense_periphery,0.03,10,1,106.2,179.0,5,1437,17,937,364,16,0.3563636363636363,3,3,183,19,61,102,0.2635,0.5029,0.01287,90.3,0.559,500
8,b0.030_dense,4,0,dense_periphery,0.03,11,0,146.5,218.0,4,1414,8,914,364,161,0.4217747440273038,0,-1,365,0,0,0,0.2672,0.491,0.01533,92.0,0.5183,500
8,b0.030_dense,4,0,dense_periphery,0.03,11,1,84.71,214.0,7,1463,16,963,364,21,0.4217747440273038,3,3,126,30,77,132,0.2717,0.4875,0.01399,91.8,0.5207,500
8,b0.030_dense,4,0,dense_periphery,0.03,12,0,155.33,196.0,3,1439,21,939,364,23,0.379385823730123,0,-1,365,0,0,0,0.2752,0.5027,0.01402,88.3,0.5115,500
8,b0.030_dense,4,0,dense_periphery,0.03,12,1,96.4,162.0,5,1432,11,932,364,269,0.379385823730123,3,3,179,22,47,117,0.2761,0.5056,0.01513,88.4,0.5194,500
8,b0.030_dense,4,0,dense_periphery,0.03,13,0,105.67,196.0,6,1617,13,1118,364,22,0.184820668117725,0,-1,365,0,0,0,0.266,0.5105,0.01413,92.0,0.5318,500
8,b0.030_dense,4,0,dense_periphery,0.03,13,1,86.14,204.0,7,1466,14,967,364,15,0.184820668117725,3,4,171,14,53,127,0.2666,0.5079,0.01332,92.4,0.537,500
8,b0.030_dense,4,0,dense_periphery,0.03,14,0,116.2,197.0,5,1473,19,973,364,19,0.3813253012048193,0,-1,365,0,0,0,0.2628,0.5105,0.01451,90.5,0.5343,500
8,b0.030_dense,4,0,dense_periphery,0.03,14,1,71.89,189.0,9,1566,15,1066,364,19,0.3813253012048193,3,3,130,12,55,168,0.2605,0.5118,0.01431,90.8,0.534,500
8,b0.030_dense,4,0,dense_periphery,0.03,15,0,80.88,252.0,8,1603,15,1103,364,17,-0.33741345202769546,0,-1,365,0,0,0,0.2843,0.4918,0.01254,92.8,0.4866,500
8,b0.030_dense,4,0,dense_periphery,0.03,15,1,108.17,203.0,6,1574,10,1075,364,21,-0.33741345202769546,3,3,133,33,67,132,0.2854,0.4916,0.01276,92.4,0.4837,500
8,b0.030_dense,4,0,dense_periphery,0.03,16,0,106.0,259.0,7,1610,10,1110,364,18,0.4056603773584906,0,-1,365,0,0,0,0.2731,0.4913,0.01476,90.2,0.5327,500
8,b0.030_dense,4,0,dense_periphery,0.03,16,1,63.0,166.0,9,1654,10,1154,364,17,0.4056603773584906,3,2,59,28,94,184,0.2728,0.4906,0.01477,90.6,0.5286,500
8,b0.030_dense,4,0,dense_periphery,0.03,17,0,155.0,209.0,4,1567,10,1067,364,18,0.5013548387096773,0,-1,365,0,0,0,0.2829,0.5133,0.01234,90.0,0.4755,500
8,b0.030_dense,4,0,dense_periphery,0.03,17,1,77.29,146.0,7,1458,9,958,364,24,0.5013548387096773,3,4,91,64,72,138,0.2807,0.5126,0.01268,90.3,0.4684,500
8,b0.030_dense,4,0,dense_periphery,0.03,18,0,134.0,262.0,5,1612,14,1113,364,19,0.308134328358209,0,-1,365,0,0,0,0.2644,0.4973,0.01375,90.1,0.4877,500
8,b0.030_dense,4,0,dense_periphery,0.03,18,1,92.71,190.0,7,1494,10,994,364,18,0.308134328358209,3,2,143,37,59,126,0.2642,0.4988,0.01368,90.1,0.4878,500
8,b0.030_dense,4,0,dense_periphery,0.03,19,0,111.43,297.0,7,1558,16,1058,364,16,-0.07331957282598929,0,-1,365,0,0,0,0.2728,0.4925,0.0124,89.7,0.4917,500
8,b0.030_dense,4,0,dense_periphery,0.03,19,1,119.6,259.0,5,1437,10,937,364,16,-0.07331957282598929,3,3,172,36,55,102,0.2708,0.4941,0.01274,89.5,0.4857,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,0,0,55.15,135.0,13,1486,6,987,364,34,0.3263825929283772,0,-1,365,0,0,0,0.6127,0.6617,0.01555,91.9,0.1842,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,0,1,37.15,57.0,13,1135,10,641,364,341,0.3263825929283772,3,3,26,53,105,181,0.6127,0.6608,0.01505,92.1,0.1796,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,1,0,106.4,158.0,5,1435,11,935,364,30,0.5092105263157896,0,-1,365,0,0,0,0.5969,0.67,0.01042,93.2,0.2127,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,1,1,52.22,74.0,9,1234,4,738,364,34,0.5092105263157896,3,12,93,39,79,154,0.596,0.6697,0.01134,93.4,0.2137,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,2,0,81.29,186.0,7,1349,12,849,364,31,0.47201377783245174,0,-1,365,0,0,0,0.5945,0.6739,0.01229,90.9,0.207,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,2,1,42.92,76.0,12,1246,7,756,364,42,0.47201377783245174,3,4,43,47,84,191,0.5946,0.6725,0.01264,90.9,0.211,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,3,0,59.0,201.0,10,1537,17,1037,364,21,0.15813559322033896,0,-1,365,0,0,0,0.6174,0.6599,0.01161,91.5,0.2112,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,3,1,49.67,94.0,9,1215,9,720,364,15,0.15813559322033896,3,3,65,50,96,154,0.6156,0.6601,0.01272,91.4,0.2118,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,4,0,71.0,190.0,9,1411,6,911,364,20,0.18661971830985916,0,-1,365,0,0,0,0.5781,0.6766,0.01448,89.0,0.2065,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,4,1,57.75,88.0,8,1268,13,777,364,41,0.18661971830985916,3,3,68,59,77,161,0.5799,0.6767,0.01399,89.0,0.2115,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,5,0,73.25,146.0,8,1390,14,891,334,43,0.4802730375426621,0,-1,365,0,0,0,0.5909,0.6727,0.01285,91.6,0.2016,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,5,1,38.07,61.0,14,1209,6,715,364,201,0.4802730375426621,3,2,24,50,111,180,0.5906,0.6721,0.01374,91.1,0.2004,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,6,0,76.29,136.0,7,1400,22,900,364,26,0.37737580285751743,0,-1,365,0,0,0,0.5918,0.6653,0.01173,90.2,0.1799,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,6,1,47.5,95.0,10,1236,10,739,364,25,0.37737580285751743,3,6,53,48,92,172,0.5936,0.6674,0.01321,90.5,0.1857,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,7,0,67.25,177.0,8,1488,14,988,364,27,0.30111524163568776,0,-1,365,0,0,0,0.6163,0.6663,0.01323,91.1,0.2016,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,7,1,47.0,65.0,11,1219,13,729,364,46,0.30111524163568776,3,4,61,28,70,206,0.6152,0.6682,0.01299,90.9,0.2074,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,8,0,80.67,180.0,6,1372,10,872,329,21,0.5377463741167721,0,-1,365,0,0,0,0.6013,0.6546,0.01322,90.4,0.2143,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,8,1,37.29,89.0,14,1120,10,629,364,26,0.5377463741167721,3,5,41,44,92,188,0.6015,0.6528,0.01302,90.8,0.2163,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,9,0,76.38,158.0,8,1451,7,951,364,24,0.4903115998952605,0,-1,365,0,0,0,0.5993,0.6774,0.01435,91.2,0.1968,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,9,1,38.93,66.0,14,1256,13,759,364,14,0.4903115998952605,3,2,9,57,80,219,0.6034,0.6779,0.01374,91.2,0.191,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,10,0,73.12,186.0,8,1423,13,923,364,22,0.4518599562363239,0,-1,365,0,0,0,0.6132,0.6719,0.01295,89.6,0.1889,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,10,1,40.08,95.0,12,1170,10,680,364,17,0.4518599562363239,3,4,42,73,80,170,0.614,0.6715,0.01288,90.0,0.1898,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,11,0,77.71,143.0,7,1408,20,908,323,295,0.5321065499935658,0,-1,365,0,0,0,0.6026,0.6573,0.01299,90.7,0.2104,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,11,1,36.36,64.0,14,1221,13,724,364,13,0.5321065499935658,3,3,4,54,138,169,0.6055,0.6543,0.01342,90.9,0.2074,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,12,0,100.0,177.0,5,1415,16,915,322,19,0.6127,0,-1,365,0,0,0,0.5845,0.6606,0.01453,91.8,0.2149,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,12,1,38.73,81.0,15,1299,14,800,364,18,0.6127,3,3,4,37,127,197,0.5876,0.6596,0.01433,91.6,0.2181,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,13,0,97.0,200.0,6,1427,7,927,358,17,0.49690721649484537,0,-1,365,0,0,0,0.6066,0.6582,0.01167,89.8,0.1826,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,13,1,48.8,113.0,10,1233,13,735,364,15,0.49690721649484537,3,4,22,70,109,164,0.6045,0.6579,0.01112,89.9,0.1848,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,14,0,99.33,173.0,6,1417,13,917,341,295,0.5461592670894997,0,-1,365,0,0,0,0.5968,0.6757,0.01517,91.5,0.2136,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,14,1,45.08,93.0,12,1206,12,710,364,26,0.5461592670894997,3,2,51,44,99,171,0.5939,0.6743,0.01556,91.4,0.2111,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,15,0,68.14,121.0,7,1391,19,894,363,281,0.4549457000293513,0,-1,365,0,0,0,0.6237,0.6646,0.01413,92.0,0.1892,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,15,1,37.14,73.0,14,1197,5,705,364,58,0.4549457000293513,3,4,33,33,99,200,0.6225,0.6635,0.01456,91.8,0.1838,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,16,0,71.75,184.0,8,1383,12,885,364,34,0.5372822299651567,0,-1,365,0,0,0,0.6052,0.6576,0.01075,90.8,0.1762,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,16,1,33.2,66.0,15,1133,13,639,364,60,0.5372822299651567,3,4,11,53,125,176,0.6055,0.6576,0.01198,90.8,0.1725,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,17,0,62.5,147.0,10,1515,7,1015,364,30,0.288,0,-1,365,0,0,0,0.5981,0.6636,0.01362,89.1,0.1947,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,17,1,44.5,75.0,10,1217,13,723,357,14,0.288,3,3,46,38,91,190,0.5971,0.6638,0.0137,89.0,0.1951,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,18,0,60.64,207.0,11,1584,13,1084,364,19,0.29254617414248024,0,-1,365,0,0,0,0.6062,0.6612,0.01079,90.0,0.2156,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,18,1,42.9,109.0,10,1264,8,769,364,19,0.29254617414248024,3,3,16,72,104,173,0.6045,0.6601,0.01121,90.0,0.2114,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,19,0,76.83,141.0,6,1416,12,918,355,29,0.405961213067812,0,-1,365,0,0,0,0.6124,0.6639,0.01444,90.3,0.2418,500
9,b0.030_sparse,4,1,sparse_periphery,0.03,19,1,45.64,78.0,11,1216,12,721,364,44,0.405961213067812,3,2,62,54,72,177,0.6112,0.664,0.01466,90.5,0.2316,500
